directory,psnr_mean,ssim_mean,tv_mean,brisque_mean,clip_iqa_mean,size_mb,duration_s,bitrate_kbps
/home/tpei0009/STSTNet/generated5k_mmewAU/000700_mmew_2,40.960678572964184,0.9902431919343518,6.356760025024414,27.472412109375,0.7710980474948883,0.0061359405517578125,0.08,643.4
/home/tpei0009/STSTNet/generated5k_mmewAU/000705_mmew_0,35.723431651921814,0.9749646643951013,7.976541519165039,46.805816650390625,0.7979344725608826,0.0065402984619140625,0.08,685.8
/home/tpei0009/STSTNet/generated5k_mmewAU/000705_mmew_1,37.11332783619971,0.9787015002609253,7.81201171875,45.035736083984375,0.8429062962532043,0.006459236145019531,0.08,677.3
/home/tpei0009/STSTNet/generated5k_mmewAU/000705_mmew_2,37.00726268750135,0.9775449481477696,7.720073223114014,46.371063232421875,0.8517701327800751,0.006365776062011719,0.08,667.5
/home/tpei0009/STSTNet/generated5k_mmewAU/000720_mmew_0,40.932241029574,0.9928323982920314,10.869583129882812,17.920074462890625,0.6227275431156158,0.0074672698974609375,0.08,783.0
/home/tpei0009/STSTNet/generated5k_mmewAU/000720_mmew_1,39.77681660461287,0.9890560326328259,10.837672710418701,20.610382080078125,0.679600864648819,0.007488250732421875,0.08,785.2
/home/tpei0009/STSTNet/generated5k_mmewAU/000720_mmew_2,39.59177119139215,0.9874271526450764,10.930419921875,21.467681884765625,0.5632829964160919,0.0074825286865234375,0.08,784.6
/home/tpei0009/STSTNet/generated5k_mmewAU/000796_mmew_0,37.022309984305735,0.9588918115070127,6.345601558685303,20.489532470703125,0.558365523815155,0.005799293518066406,0.08,608.1
/home/tpei0009/STSTNet/generated5k_mmewAU/000796_mmew_1,38.01687218955531,0.9847647649469766,6.369422435760498,17.007110595703125,0.4667983651161194,0.00597381591796875,0.08,626.4
/home/tpei0009/STSTNet/generated5k_mmewAU/000796_mmew_2,38.789901895526484,0.9779088696597475,6.295713424682617,20.07464599609375,0.5182915925979614,0.0058727264404296875,0.08,615.8
/home/tpei0009/STSTNet/generated5k_mmewAU/000799_mmew_0,37.82175209105488,0.9707761075909657,6.650179624557495,23.396728515625,0.46652981638908386,0.005893707275390625,0.08,618.0
/home/tpei0009/STSTNet/generated5k_mmewAU/000799_mmew_1,35.595682592306936,0.9654725125408298,6.663714647293091,23.52520751953125,0.5237733572721481,0.005955696105957031,0.08,624.5
/home/tpei0009/STSTNet/generated5k_mmewAU/000799_mmew_2,39.70751670550818,0.9841605689869624,6.594492197036743,22.356475830078125,0.6510273814201355,0.005854606628417969,0.08,613.9
/home/tpei0009/STSTNet/generated5k_mmewAU/000874_mmew_0,100.0,1.0,6.1431121826171875,22.50445556640625,0.4326443076133728,0.0060882568359375,0.08,638.4
/home/tpei0009/STSTNet/generated5k_mmewAU/000874_mmew_1,40.51292510526736,0.9889200178094653,6.640587091445923,18.9910888671875,0.37336985766887665,0.006443023681640625,0.08,675.6
/home/tpei0009/STSTNet/generated5k_mmewAU/000874_mmew_2,35.70732047622511,0.9533621051490426,6.26462197303772,20.518035888671875,0.3892742991447449,0.0061664581298828125,0.08,646.6
/home/tpei0009/STSTNet/generated5k_mmewAU/001052_mmew_0,35.94311513680983,0.9789354052857135,11.325581550598145,20.06561279296875,0.9281631708145142,0.007727622985839844,0.08,810.3
/home/tpei0009/STSTNet/generated5k_mmewAU/001052_mmew_1,36.9970218408539,0.9849473612016513,10.949351787567139,21.115814208984375,0.9336951673030853,0.007658958435058594,0.08,803.1
/home/tpei0009/STSTNet/generated5k_mmewAU/001052_mmew_2,37.43943546248137,0.9804205008942991,11.090893268585205,19.745635986328125,0.945487380027771,0.00771331787109375,0.08,808.8
/home/tpei0009/STSTNet/generated5k_mmewAU/001062_mmew_0,34.63159782916541,0.935919909023921,5.252324104309082,31.288482666015625,0.7128981947898865,0.005835533142089844,0.08,611.9
/home/tpei0009/STSTNet/generated5k_mmewAU/001062_mmew_1,37.95088721742801,0.9778982117888917,5.4570231437683105,32.853057861328125,0.8175747990608215,0.005953788757324219,0.08,624.3
/home/tpei0009/STSTNet/generated5k_mmewAU/001062_mmew_2,100.0,1.0,5.400539875030518,29.54144287109375,0.8547871112823486,0.005725860595703125,0.08,600.4
/home/tpei0009/STSTNet/generated5k_mmewAU/001117_mmew_0,38.362086121244225,0.9912380589197862,11.313808917999268,29.294677734375,0.7419605851173401,0.007601737976074219,0.08,797.1
/home/tpei0009/STSTNet/generated5k_mmewAU/001117_mmew_1,41.72563016271924,0.9953394521208587,11.320207118988037,28.8065185546875,0.8085575699806213,0.007610321044921875,0.08,798.0
/home/tpei0009/STSTNet/generated5k_mmewAU/001117_mmew_2,41.0596468369271,0.9945295572913196,11.316352844238281,31.196563720703125,0.75081005692482,0.007647514343261719,0.08,801.9
/home/tpei0009/STSTNet/generated5k_mmewAU/001121_mmew_0,37.239327665815075,0.9707483429308966,6.020038366317749,32.095062255859375,0.558482825756073,0.005869865417480469,0.08,615.5
/home/tpei0009/STSTNet/generated5k_mmewAU/001121_mmew_1,35.97384914530247,0.9482346203472872,6.4291157722473145,30.671783447265625,0.5967676639556885,0.006092071533203125,0.08,638.8
/home/tpei0009/STSTNet/generated5k_mmewAU/001121_mmew_2,39.255024798105104,0.9819662376518501,6.449320316314697,34.455780029296875,0.5855730175971985,0.0059661865234375,0.08,625.6
/home/tpei0009/STSTNet/generated5k_mmewAU/001171_mmew_0,100.0,1.0,5.653613090515137,38.97039794921875,0.5477471351623535,0.0056095123291015625,0.08,588.2
/home/tpei0009/STSTNet/generated5k_mmewAU/001171_mmew_1,37.335392074302035,0.9789717441886487,5.959831953048706,38.8045654296875,0.5769599080085754,0.005901336669921875,0.08,618.8
/home/tpei0009/STSTNet/generated5k_mmewAU/001171_mmew_2,38.481639862948185,0.9768025897730758,5.9728851318359375,39.895477294921875,0.49142827093601227,0.00579071044921875,0.08,607.2
/home/tpei0009/STSTNet/generated5k_mmewAU/001181_mmew_0,39.42627444982871,0.9894015754764701,8.675685405731201,25.801666259765625,0.7053200006484985,0.006671905517578125,0.08,699.6
/home/tpei0009/STSTNet/generated5k_mmewAU/001181_mmew_1,38.02209114418199,0.9858896466160969,8.716707706451416,21.014739990234375,0.6315473318099976,0.00670623779296875,0.08,703.2
/home/tpei0009/STSTNet/generated5k_mmewAU/001181_mmew_2,39.75699715056399,0.9890016507153038,8.717901229858398,20.8394775390625,0.6364525258541107,0.0065822601318359375,0.08,690.2
/home/tpei0009/STSTNet/generated5k_mmewAU/001208_mmew_0,37.0548372349251,0.973371098308885,6.381577014923096,25.405029296875,0.5938331186771393,0.006661415100097656,0.08,698.5
/home/tpei0009/STSTNet/generated5k_mmewAU/001208_mmew_1,39.74875604686056,0.9878862830706325,6.4918084144592285,28.79730224609375,0.6002885401248932,0.0067234039306640625,0.08,705.0
/home/tpei0009/STSTNet/generated5k_mmewAU/001208_mmew_2,39.204158869121514,0.9819042999511611,6.248290061950684,30.6856689453125,0.4762692302465439,0.00665283203125,0.08,697.6
/home/tpei0009/STSTNet/generated5k_mmewAU/001335_mmew_0,37.57184886485873,0.9688773281475366,5.486642599105835,31.1356201171875,0.7002726495265961,0.005530357360839844,0.08,579.9
/home/tpei0009/STSTNet/generated5k_mmewAU/001335_mmew_1,100.0,1.0,5.386396884918213,33.50439453125,0.6185873746871948,0.0054340362548828125,0.08,569.8
/home/tpei0009/STSTNet/generated5k_mmewAU/001335_mmew_2,36.76576162088848,0.9597453220062929,5.89637017250061,21.80194091796875,0.5887234807014465,0.005710601806640625,0.08,598.8
/home/tpei0009/STSTNet/generated5k_mmewAU/001399_mmew_0,37.97931076790742,0.9863076988599536,8.953943252563477,15.2796630859375,0.7306163311004639,0.007781982421875,0.08,816.0
/home/tpei0009/STSTNet/generated5k_mmewAU/001399_mmew_1,43.24277726620843,0.9964926961678959,9.742263317108154,14.824798583984375,0.8053034842014313,0.007925033569335938,0.08,831.0
/home/tpei0009/STSTNet/generated5k_mmewAU/001399_mmew_2,100.0,1.0,9.398655891418457,17.7169189453125,0.8629717230796814,0.007762908935546875,0.08,814.0
/home/tpei0009/STSTNet/generated5k_mmewAU/001418_mmew_0,39.53558446466228,0.9893143751885339,9.264043807983398,24.15350341796875,0.7534838914871216,0.0073642730712890625,0.08,772.2
/home/tpei0009/STSTNet/generated5k_mmewAU/001418_mmew_1,44.15267605548906,0.9953390011714021,9.099120616912842,25.06170654296875,0.8095969557762146,0.0073699951171875,0.08,772.8
/home/tpei0009/STSTNet/generated5k_mmewAU/001418_mmew_2,40.29236601375473,0.9921995533848462,9.243653297424316,25.10516357421875,0.7506305277347565,0.00738525390625,0.08,774.4
/home/tpei0009/STSTNet/generated5k_mmewAU/001435_mmew_0,36.958584402668706,0.9805182736720575,10.461681842803955,32.773162841796875,0.3828786611557007,0.007472991943359375,0.08,783.6
/home/tpei0009/STSTNet/generated5k_mmewAU/001435_mmew_1,36.36214015562516,0.9746195698470002,10.368042469024658,28.6312255859375,0.42019596695899963,0.007325172424316406,0.08,768.1
/home/tpei0009/STSTNet/generated5k_mmewAU/001435_mmew_2,38.86288905390192,0.9877702778606783,10.527108192443848,32.9208984375,0.3027275651693344,0.0074310302734375,0.08,779.2
/home/tpei0009/STSTNet/generated5k_mmewAU/001458_mmew_0,36.03997203420568,0.9740778879168736,6.056472063064575,42.57861328125,0.5435986220836639,0.005955696105957031,0.08,624.5
/home/tpei0009/STSTNet/generated5k_mmewAU/001458_mmew_1,36.85115128211875,0.9782840989300599,6.2589592933654785,36.491485595703125,0.4538944661617279,0.006092071533203125,0.08,638.8
/home/tpei0009/STSTNet/generated5k_mmewAU/001458_mmew_2,38.566814021299784,0.9892343034466403,6.58604884147644,44.4814453125,0.6941976547241211,0.006069183349609375,0.08,636.4
/home/tpei0009/STSTNet/generated5k_mmewAU/001510_mmew_0,38.0177760147948,0.9708780322890815,3.996325969696045,31.9063720703125,0.1936277151107788,0.005263328552246094,0.08,551.9
/home/tpei0009/STSTNet/generated5k_mmewAU/001510_mmew_1,46.143179288339965,0.9941997255910513,4.129281997680664,33.648468017578125,0.3915238380432129,0.0053195953369140625,0.08,557.8
/home/tpei0009/STSTNet/generated5k_mmewAU/001510_mmew_2,35.72951165832805,0.9438556870457263,4.362990140914917,34.397186279296875,0.25903380662202835,0.005358695983886719,0.08,561.9
/home/tpei0009/STSTNet/generated5k_mmewAU/001513_mmew_0,35.2137154868267,0.9461623764914654,6.227026700973511,23.937164306640625,0.8128112256526947,0.0063304901123046875,0.08,663.8
/home/tpei0009/STSTNet/generated5k_mmewAU/001513_mmew_1,100.0,1.0,6.290945529937744,22.52239990234375,0.8184952735900879,0.0062084197998046875,0.08,651.0
/home/tpei0009/STSTNet/generated5k_mmewAU/001513_mmew_2,38.24325936739964,0.9761221899212799,5.9193010330200195,28.126617431640625,0.8275575339794159,0.006228446960449219,0.08,653.1
/home/tpei0009/STSTNet/generated5k_mmewAU/001544_mmew_0,37.61299188669154,0.9747471766503679,4.287615060806274,44.8958740234375,0.3220672905445099,0.005367279052734375,0.08,562.8
/home/tpei0009/STSTNet/generated5k_mmewAU/001544_mmew_1,38.2493570219018,0.9754963461646614,4.285350799560547,46.49609375,0.31810445338487625,0.005324363708496094,0.08,558.3
/home/tpei0009/STSTNet/generated5k_mmewAU/001544_mmew_2,39.482358223164496,0.9804147102667071,4.1480631828308105,41.657623291015625,0.58518186211586,0.005297660827636719,0.08,555.5
/home/tpei0009/STSTNet/generated5k_mmewAU/001552_mmew_0,39.46253835289439,0.9888144211599429,9.73462438583374,27.33001708984375,0.5915570259094238,0.007293701171875,0.08,764.8
/home/tpei0009/STSTNet/generated5k_mmewAU/001552_mmew_1,38.53597599901315,0.9886189783582064,9.601333618164062,23.999053955078125,0.6432090699672699,0.007409095764160156,0.08,776.9
/home/tpei0009/STSTNet/generated5k_mmewAU/001552_mmew_2,36.95963684526212,0.9856358408391804,8.88411808013916,22.803466796875,0.5818744003772736,0.007100105285644531,0.08,744.5
/home/tpei0009/STSTNet/generated5k_mmewAU/001616_mmew_0,35.126750595757855,0.9643454491453236,7.666925668716431,27.4234619140625,0.6292943954467773,0.0060100555419921875,0.08,630.2
/home/tpei0009/STSTNet/generated5k_mmewAU/001616_mmew_1,38.476613721404604,0.9866697132177394,7.655309677124023,29.550506591796875,0.6333683133125305,0.0061931610107421875,0.08,649.4
/home/tpei0009/STSTNet/generated5k_mmewAU/001616_mmew_2,35.513311933422685,0.9549027207165464,7.587452411651611,28.605560302734375,0.7195106148719788,0.0060329437255859375,0.08,632.6
/home/tpei0009/STSTNet/generated5k_mmewAU/001629_mmew_0,36.02021511177172,0.9766868854757993,8.202598094940186,19.87042236328125,0.50424425303936,0.0065746307373046875,0.08,689.4
/home/tpei0009/STSTNet/generated5k_mmewAU/001629_mmew_1,38.131068689084415,0.9859257085798256,8.287705421447754,18.527740478515625,0.7755095064640045,0.006514549255371094,0.08,683.1
/home/tpei0009/STSTNet/generated5k_mmewAU/001629_mmew_2,37.793234293212066,0.971013681480906,8.159583568572998,20.008331298828125,0.7570385336875916,0.0064029693603515625,0.08,671.4
/home/tpei0009/STSTNet/generated5k_mmewAU/001664_mmew_0,34.652562222110085,0.945306326299531,5.658153295516968,24.414764404296875,0.6875894367694855,0.005686759948730469,0.08,596.3
/home/tpei0009/STSTNet/generated5k_mmewAU/001664_mmew_1,39.09761809159931,0.9739372038531754,5.821008205413818,21.955291748046875,0.8612900376319885,0.0056610107421875,0.08,593.6
/home/tpei0009/STSTNet/generated5k_mmewAU/001664_mmew_2,48.15925936680796,0.9976051579523272,5.804703712463379,23.2099609375,0.8386505544185638,0.005604743957519531,0.08,587.7
/home/tpei0009/STSTNet/generated5k_mmewAU/001675_mmew_0,39.21778980388001,0.9869159541465763,10.422728538513184,25.3499755859375,0.7955445647239685,0.007465362548828125,0.08,782.8
/home/tpei0009/STSTNet/generated5k_mmewAU/001675_mmew_1,37.019784795499795,0.9806046097895611,10.487250328063965,25.4306640625,0.6969513595104218,0.007488250732421875,0.08,785.2
/home/tpei0009/STSTNet/generated5k_mmewAU/001675_mmew_2,36.71983650327349,0.9630656018626544,10.337960243225098,25.44879150390625,0.7222733497619629,0.007374763488769531,0.08,773.3
/home/tpei0009/STSTNet/generated5k_mmewAU/001695_mmew_0,36.152531722789575,0.9714346371121393,7.519771575927734,15.302093505859375,0.8761357367038727,0.006534576416015625,0.08,685.2
/home/tpei0009/STSTNet/generated5k_mmewAU/001695_mmew_1,40.50179175151378,0.9924468928776325,7.659600257873535,21.3323974609375,0.7866891622543335,0.006680488586425781,0.08,700.5
/home/tpei0009/STSTNet/generated5k_mmewAU/001695_mmew_2,38.48540609947716,0.9877947026778141,7.499439716339111,18.891754150390625,0.7479988038539886,0.006567955017089844,0.08,688.7
/home/tpei0009/STSTNet/generated5k_mmewAU/001719_mmew_0,41.506937890701316,0.988400161386111,5.081857681274414,34.315216064453125,0.4614318460226059,0.005673408508300781,0.08,594.9
/home/tpei0009/STSTNet/generated5k_mmewAU/001719_mmew_1,38.62345038771581,0.9820271576241193,5.072738170623779,31.798828125,0.35025621950626373,0.0056819915771484375,0.08,595.8
/home/tpei0009/STSTNet/generated5k_mmewAU/001719_mmew_2,37.596928545394036,0.9686534571208479,5.3389997482299805,38.335723876953125,0.5133630633354187,0.0057048797607421875,0.08,598.2
/home/tpei0009/STSTNet/generated5k_mmewAU/001738_mmew_0,37.75528883508158,0.9716966079206175,7.044892311096191,29.504974365234375,0.6194580495357513,0.006417274475097656,0.08,672.9
/home/tpei0009/STSTNet/generated5k_mmewAU/001738_mmew_1,42.17859794070254,0.9900223299475097,6.995274543762207,29.730621337890625,0.6521942019462585,0.0063800811767578125,0.08,669.0
/home/tpei0009/STSTNet/generated5k_mmewAU/001738_mmew_2,41.749776111343486,0.9895926122931761,7.152099609375,30.21417236328125,0.6306002736091614,0.006432533264160156,0.08,674.5
/home/tpei0009/STSTNet/generated5k_mmewAU/001790_mmew_0,41.642845395583905,0.9897755297099577,7.9671478271484375,25.321624755859375,0.683069497346878,0.006712913513183594,0.08,703.9
/home/tpei0009/STSTNet/generated5k_mmewAU/001790_mmew_1,39.41603489032059,0.9795460860661969,7.709519863128662,30.02557373046875,0.6043880879878998,0.006693840026855469,0.08,701.9
/home/tpei0009/STSTNet/generated5k_mmewAU/001790_mmew_2,41.83035550761173,0.9914569378250223,7.856828212738037,27.156707763671875,0.6606424152851105,0.0066928863525390625,0.08,701.8
/home/tpei0009/STSTNet/generated5k_mmewAU/001801_mmew_0,40.83096597825843,0.9832029690082752,5.703800439834595,31.030487060546875,0.7751908302307129,0.005375862121582031,0.08,563.7
/home/tpei0009/STSTNet/generated5k_mmewAU/001801_mmew_1,40.219980483080214,0.982543260551357,5.634768486022949,28.77142333984375,0.7227296829223633,0.005541801452636719,0.08,581.1
/home/tpei0009/STSTNet/generated5k_mmewAU/001801_mmew_2,37.140443784931534,0.9455151187746144,5.641716957092285,32.65533447265625,0.5326645076274872,0.005440711975097656,0.08,570.5
/home/tpei0009/STSTNet/generated5k_mmewAU/001846_mmew_0,37.87220697665097,0.9833236988749561,5.398566007614136,30.108612060546875,0.6221215426921844,0.006224632263183594,0.08,652.7
/home/tpei0009/STSTNet/generated5k_mmewAU/001846_mmew_1,37.89863580679702,0.9785533922394111,5.2822277545928955,29.900360107421875,0.5544242858886719,0.006134986877441406,0.08,643.3
/home/tpei0009/STSTNet/generated5k_mmewAU/001846_mmew_2,42.325175929731806,0.990833679290867,5.034052610397339,34.11553955078125,0.5640436410903931,0.005931854248046875,0.08,622.0
/home/tpei0009/STSTNet/generated5k_mmewAU/001865_mmew_0,100.0,1.0,4.686036586761475,25.6617431640625,0.7769923210144043,0.0050296783447265625,0.08,527.4
/home/tpei0009/STSTNet/generated5k_mmewAU/001865_mmew_1,42.241319644736315,0.9881316806024169,4.865555763244629,21.854461669921875,0.7396988570690155,0.005064964294433594,0.08,531.1
/home/tpei0009/STSTNet/generated5k_mmewAU/001865_mmew_2,45.32094737017454,0.9933842430042863,4.7347047328948975,25.41119384765625,0.8126227259635925,0.0050449371337890625,0.08,529.0
/home/tpei0009/STSTNet/generated5k_mmewAU/001896_mmew_0,35.46532358289917,0.9508591550769865,3.522345542907715,43.51885986328125,0.5292813777923584,0.0048885345458984375,0.08,512.6
