directory,avg_psnr,avg_ssim,avg_tv,avg_brisque,avg_clip_iqa,size_mb,duration_s,bitrate_kbps
/home/tpei0009/MMNet/samm/014/014_5_2,39.880956950926844,0.9192527511852236,19.33959472313356,6.776860269267908,0.5536330342292786,26.477848052978516,3.56,62391.09213483146
/home/tpei0009/MMNet/samm/014/014_6_1,39.851919512571385,0.9194614195486827,19.453825323922292,7.038075474330357,0.5703392216137477,10.421189308166504,1.4,62442.33714285715
/home/tpei0009/MMNet/samm/014/014_6_2,39.95796518931199,0.9193917853161439,19.46219900250435,6.82912540435791,0.5703967269510031,19.063804626464844,2.56,62468.275
/home/tpei0009/MMNet/samm/014/014_6_3,39.96247058990289,0.9192960259267619,19.414843960084777,7.660771908967392,0.5932041449823241,20.536538124084473,2.76,62417.742028985514
/home/tpei0009/MMNet/samm/014/014_7_1,39.87655947110339,0.917840307977242,19.66110406603132,7.480447823660715,0.5714899258954185,20.957785606384277,2.8,62788.088571428576
/home/tpei0009/MMNet/samm/015/015_5_1,39.72858583626065,0.9283633631676186,24.38462920415969,1.755250961061508,0.48501331938637626,19.85858154296875,2.52,66105.4984126984
/home/tpei0009/MMNet/samm/015/015_5_2,39.77050108751603,0.9283115097417469,24.432347362988615,1.9428869796125856,0.4836497939612767,23.0295467376709,2.92,66159.53424657533
/home/tpei0009/MMNet/samm/015/015_5_3,39.80180963602477,0.9284999890961062,24.37121987954164,1.7751793494591346,0.49780395244940734,24.57849407196045,3.12,66083.12564102565
/home/tpei0009/MMNet/samm/016/016_7_1,39.14001567043738,0.925950624413257,26.156071760216538,0.7720050422512755,0.44625854127261105,16.109397888183594,1.96,68946.64489795918
/home/tpei0009/MMNet/samm/016/016_7_2,39.040004748014354,0.9261142493122438,25.928766502524322,0.7134468510465802,0.42593744172240205,17.404787063598633,2.12,68868.83773584905
/home/tpei0009/MMNet/samm/016/016_7_3,39.11314095051153,0.9265261939503874,26.001422378252137,0.3582786704009434,0.4209810635953579,17.425979614257812,2.12,68952.69433962263
/home/tpei0009/MMNet/samm/016/016_7_5,39.13618887349171,0.9266118730423132,26.065040653402153,0.40242767333984375,0.4252584173598073,28.93541431427002,3.52,68956.775
/home/tpei0009/MMNet/samm/016/016_7_8,39.14820967661126,0.9263090084592538,25.990398001163562,0.4555722500415558,0.4213833529898461,30.90531826019287,3.76,68950.1595744681
/home/tpei0009/MMNet/samm/017/017_3_1,39.706872756703774,0.9212644763094066,23.169446995383815,8.110034340306333,0.45138725285467346,23.76941204071045,3.04,65589.56578947368
/home/tpei0009/MMNet/samm/017/017_3_2,39.7053419860862,0.9214092851061916,23.15012265400714,8.241060923381024,0.44283346023904274,25.94260311126709,3.32,65548.89397590361
/home/tpei0009/MMNet/samm/017/017_3_3,39.800873067905634,0.9213465776354958,23.169820957183838,8.0603466796875,0.4564050632715225,31.293871879577637,4.0,65628.006
/home/tpei0009/MMNet/samm/017/017_3_4,39.7354211647642,0.921188877402158,23.124754727541745,8.60757546896463,0.43610115300168045,28.452808380126953,3.64,65571.27912087912
/home/tpei0009/MMNet/samm/017/017_6_1,39.70810557953222,0.9213296420888981,22.92952839533488,8.585062662760416,0.48348120641377235,22.43742084503174,2.88,65353.725
/home/tpei0009/MMNet/samm/017/017_6_2,39.69337383970345,0.9209797376181597,22.991663471344978,8.568076513146842,0.4768965369270694,29.029417037963867,3.72,65461.39784946236
/home/tpei0009/MMNet/samm/018/018_1_4,40.56391892079711,0.9432809960575326,23.800801068886944,-1.1460725630836925,0.5646168329249853,28.176602363586426,3.48,67920.25057471266
/home/tpei0009/MMNet/samm/018/018_3_1,40.476036073986435,0.9433508863365897,23.978654086589813,-1.6055831909179688,0.5933393103380998,31.127012252807617,3.84,67997.99583333335
/home/tpei0009/MMNet/samm/018/018_5_1,40.54053749343343,0.9441378433710713,23.714903722490583,-0.3273978097098214,0.6022913507052831,22.61178684234619,2.8,67743.36285714287
/home/tpei0009/MMNet/samm/018/018_7_1,40.57247946195396,0.9437064707995737,23.799145011014716,-0.9062954215116279,0.5715453458386798,13.89964771270752,1.72,67789.93953488373
/home/tpei0009/MMNet/samm/019/019_3_2,39.229354870258945,0.9098976904460206,20.37271841049194,9.00415283203125,0.43649115234613417,30.122490882873535,4.0,63171.442
/home/tpei0009/MMNet/samm/019/019_4_1,39.35661699705121,0.910003372134017,20.23099875016646,8.572760564630682,0.43062416315078733,16.52418041229248,2.2,63006.759999999995
/home/tpei0009/MMNet/samm/019/019_5_1,39.228165667997956,0.9096620304336432,20.010968278094037,8.687996468892912,0.44156792432796665,24.608466148376465,3.28,62936.21219512195
/home/tpei0009/MMNet/samm/020/020_1_1,39.3565325006117,0.9292185276363748,28.258495779598462,2.0091409122242645,0.46384405476205487,11.07844066619873,1.36,68332.86470588234
/home/tpei0009/MMNet/samm/020/020_1_2,39.54004949294132,0.9290018214566003,27.835041795458114,2.8408355712890625,0.4714680734489645,18.19725513458252,2.24,68147.1607142857
/home/tpei0009/MMNet/samm/020/020_1_3,39.539079226278375,0.9292580264960886,27.794619394938152,2.477036946614583,0.4725744334856669,24.344508171081543,3.0,68072.17866666667
/home/tpei0009/MMNet/samm/020/020_1_4,39.51130877019116,0.9291528963231275,27.90372834602992,2.6690476735432944,0.46860108617693186,31.228151321411133,3.84,68218.9375
/home/tpei0009/MMNet/samm/020/020_4_1,39.47303359757431,0.929121488354927,27.749858889086493,3.779754638671875,0.44958733536046125,18.832143783569336,2.32,68092.87586206896
/home/tpei0009/MMNet/samm/020/020_4_2,39.54118541092931,0.9289880961929466,27.891547304518678,3.4247371592420213,0.4451699244215133,15.267341613769531,1.88,68123.26808510639
/home/tpei0009/MMNet/samm/020/020_7_1,39.430558881807364,0.9282078117315743,27.48237018585205,3.677418009440104,0.46713920732339226,19.44421672821045,2.4,67962.46333333335
/home/tpei0009/MMNet/samm/020/020_7_10,39.329209025768606,0.9284988566113052,27.674387319464433,3.314940121299342,0.47599161580989235,30.815932273864746,3.8,68027.04631578947
/home/tpei0009/MMNet/samm/020/020_7_2,39.34879295175564,0.928921930213055,27.445932616358217,3.30395043414572,0.44338984333950543,29.79524326324463,3.68,67918.6456521739
/home/tpei0009/MMNet/samm/021/021_7_1,39.18197016046789,0.9116390173023611,25.16212167411015,7.806934225148168,0.39515192806720734,18.740286827087402,2.32,67760.74137931035
/home/tpei0009/MMNet/samm/021/021_7_2,39.1608489096161,0.9117785738510352,25.0773283428616,7.738121880425347,0.4003076543410619,29.048145294189453,3.6,67687.08444444445
/home/tpei0009/MMNet/samm/022/022_2_3,38.50119146008199,0.8994396921154199,28.960756912231446,10.064402465820313,0.3853788724541664,33.08094501495361,4.0,69375.77
/home/tpei0009/MMNet/samm/022/022_3_2,38.38538265310561,0.900123975458753,28.885830859748683,9.869575344786352,0.42267380685222394,16.21669101715088,1.96,69405.84897959183
/home/tpei0009/MMNet/samm/022/022_3_3,37.65880645515906,0.8952439797926659,29.20630239829039,9.55450908954327,0.3921753962834676,12.932732582092285,1.56,69543.34871794871
/home/tpei0009/MMNet/samm/022/022_4_1,38.44338518499075,0.9007012149160395,29.41212627215263,8.703254895332533,0.4044839074978462,25.885560035705566,3.12,69597.37692307692
/home/tpei0009/MMNet/samm/022/022_5_1,38.3468083501418,0.9002335260938125,29.510464654841893,9.278626347931338,0.3849961665314688,23.5954647064209,2.84,69694.75492957747
/home/tpei0009/MMNet/samm/023/023_1_1,39.95705347670339,0.9235335017100869,17.91636807310815,9.48862113204657,0.460530874191546,15.026537895202637,2.04,61790.066666666666
/home/tpei0009/MMNet/samm/024/024_2_1,38.538245582433866,0.900728477165222,31.662925563446464,6.857640096586045,0.5425632065289641,24.5463285446167,2.92,70516.96164383562
/home/tpei0009/MMNet/samm/025/025_4_1,39.98986154601486,0.9221703126726284,18.621629102730456,9.092722951630016,0.5619377699899085,23.985286712646484,3.24,62099.743209876535
/home/tpei0009/MMNet/samm/025/025_4_2,40.02422262861614,0.921981906310503,18.720659255981445,9.079932201867816,0.563957983734964,25.783570289611816,3.48,62151.8
